timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17
2/3/2020 13:30,27.19187278,0,0,,,,,,,,,,,,,,

2/3/2020 14:00,25.222455,0,0,,,,,,,,,,,,,,

2/3/2020 14:30,21.43801167,0,0,,,,,,,,,,,,,,

2/3/2020 15:00,19.18677667,0,0,,,,,,,,,,,,,,

2/3/2020 15:30,14.21441444,0,0,,,,,,,,,,,,,,

2/3/2020 16:00,11.56577111,0,0,,,,,,,,,,,,,,

2/3/2020 16:30,9.168549444,0,0,,,,,,,,,,,,,,

2/3/2020 17:00,7.176227222,0,0,,,,,,,,,,,,,,

2/3/2020 17:30,5.009629444,0,0,,,,,,,,,,,,,,

2/3/2020 18:00,2.905086667,0,0,,,,,,,,,,,,,,

2/3/2020 18:30,1.160384444,0,0,,,,,,,,,,,,,,

2/3/2020 19:00,0.184075556,0,0,,,,,,,,,,,,,,

2/3/2020 19:30,-0.00122,0,0,,,,,,,,,,,,,,

2/3/2020 20:00,-0.000478889,0,0,,,,,,,,,,,,,,

2/3/2020 20:30,0.002261667,0,0,,,,,,,,,,,,,,

2/3/2020 21:00,0.008497778,0,0,,,,,,,,,,,,,,

2/3/2020 21:30,0.010053889,0,0,,,,,,,,,,,,,,

2/3/2020 22:00,0.002671667,0,0,,,,,,,,,,,,,,

2/3/2020 22:30,0.011202222,0,0,,,,,,,,,,,,,,

2/3/2020 23:00,0.011052778,0,0,,,,,,,,,,,,,,

2/3/2020 23:30,0.007531111,0,0,,,,,,,,,,,,,,

3/3/2020 0:00,0.004700556,0,0,,,,,,,,,,,,,,

3/3/2020 0:30,0.009353333,0,0,,,,,,,,,,,,,,

3/3/2020 1:00,0.008412778,0,0,,,,,,,,,,,,,,

3/3/2020 1:30,0.011362222,0,0,,,,,,,,,,,,,,

3/3/2020 2:00,0.008582778,0,0,,,,,,,,,,,,,,

3/3/2020 2:30,0.010840556,0,0,,,,,,,,,,,,,,

3/3/2020 3:00,0.010339444,0,0,,,,,,,,,,,,,,

3/3/2020 3:30,0.009758889,0,0,,,,,,,,,,,,,,

3/3/2020 4:00,0.002291667,0,0,,,,,,,,,,,,,,

3/3/2020 4:30,0.010583333,0,0,,,,,,,,,,,,,,

3/3/2020 5:00,0.009571111,0,0,,,,,,,,,,,,,,

3/3/2020 5:30,0.009548889,0,0,,,,,,,,,,,,,,

3/3/2020 6:00,0.008618333,0,0,,,,,,,,,,,,,,

3/3/2020 6:30,0.330635556,0,0,,,,,,,,,,,,,,

3/3/2020 7:00,6.324400556,0,0,,,,,,,,,,,,,,

3/3/2020 7:30,13.60229278,0,0,,,,,,,,,,,,,,

3/3/2020 8:00,14.99311722,0,0,,,,,,,,,,,,,,

3/3/2020 8:30,21.01435333,0,0,,,,,,,,,,,,,,

3/3/2020 9:00,21.72495611,0,0,,,,,,,,,,,,,,

3/3/2020 9:30,25.48755778,0,0,,,,,,,,,,,,,,

3/3/2020 10:00,27.03417444,0,0,,,,,,,,,,,,,,

3/3/2020 10:30,28.09104944,0,0,,,,,,,,,,,,,,

3/3/2020 11:00,26.81346667,0,0,,,,,,,,,,,,,,

3/3/2020 11:30,8.719518333,0,0,,,,,,,,,,,,,,

3/3/2020 12:00,20.78518167,0,0,,,,,,,,,,,,,,

3/3/2020 12:30,25.13847333,0,0,,,,,,,,,,,,,,

3/3/2020 13:00,23.95715056,0,0,,,,,,,,,,,,,,

3/3/2020 13:30,26.01889778,0,0,,,,,,,,,,,,,,

3/3/2020 14:00,17.92914944,0,0,,,,,,,,,,,,,,

3/3/2020 14:30,19.08721444,0,0,,,,,,,,,,,,,,

3/3/2020 15:00,13.60744111,0,0,,,,,,,,,,,,,,

3/3/2020 15:30,10.00540889,0,0,,,,,,,,,,,,,,

3/3/2020 16:00,9.671341667,0,0,,,,,,,,,,,,,,

3/3/2020 16:30,10.02235167,0,0,,,,,,,,,,,,,,

3/3/2020 17:00,5.505240556,0,0,,,,,,,,,,,,,,

3/3/2020 17:30,4.091698333,0,0,,,,,,,,,,,,,,

3/3/2020 18:00,2.658789444,0,0,,,,,,,,,,,,,,

3/3/2020 18:30,0.842616667,0,0,,,,,,,,,,,,,,

3/3/2020 19:00,0.049138333,0,0,,,,,,,,,,,,,,

3/3/2020 19:30,-0.0038,0,0,,,,,,,,,,,,,,

3/3/2020 20:00,-0.000459444,0,0,,,,,,,,,,,,,,

3/3/2020 20:30,0.003173889,0,0,,,,,,,,,,,,,,

3/3/2020 21:00,-0.008348333,0,0,,,,,,,,,,,,,,

3/3/2020 21:30,-0.008467222,0,0,,,,,,,,,,,,,,

3/3/2020 22:00,0.000567778,0,0,,,,,,,,,,,,,,

3/3/2020 22:30,0.005951111,0,0,,,,,,,,,,,,,,

3/3/2020 23:00,0.010722222,0,0,,,,,,,,,,,,,,

3/3/2020 23:30,0.007471111,0,0,,,,,,,,,,,,,,

4/3/2020 0:00,0.008612778,0,0,,,,,,,,,,,,,,

4/3/2020 0:30,0.008460556,0,0,,,,,,,,,,,,,,

4/3/2020 1:00,0.008336111,0,0,,,,,,,,,,,,,,

4/3/2020 1:30,0.010484444,0,0,,,,,,,,,,,,,,

4/3/2020 2:00,0.010857778,0,0,,,,,,,,,,,,,,

4/3/2020 2:30,0.010186111,0,0,,,,,,,,,,,,,,

4/3/2020 3:00,0.010894444,0,0,,,,,,,,,,,,,,

4/3/2020 3:30,0.007482778,0,0,,,,,,,,,,,,,,

4/3/2020 4:00,0.0038,0,0,,,,,,,,,,,,,,

4/3/2020 4:30,0.008813333,0,0,,,,,,,,,,,,,,

4/3/2020 5:00,0.009072222,0,0,,,,,,,,,,,,,,

4/3/2020 5:30,0.009661111,0,0,,,,,,,,,,,,,,

4/3/2020 6:00,0.009743889,0,0,,,,,,,,,,,,,,

4/3/2020 6:30,0.213656111,0,0,,,,,,,,,,,,,,

4/3/2020 7:00,2.632276667,0,0,,,,,,,,,,,,,,

4/3/2020 7:30,8.706306111,0,0,,,,,,,,,,,,,,

4/3/2020 8:00,8.837133889,0,0,,,,,,,,,,,,,,

4/3/2020 8:30,5.699013333,0,0,,,,,,,,,,,,,,

4/3/2020 9:00,6.269923333,0,0,,,,,,,,,,,,,,

4/3/2020 9:30,16.22892333,0,0,,,,,,,,,,,,,,

4/3/2020 10:00,20.33053444,0,0,,,,,,,,,,,,,,

4/3/2020 10:30,15.84831944,0,0,,,,,,,,,,,,,,

4/3/2020 11:00,22.90121556,0,0,,,,,,,,,,,,,,

4/3/2020 11:30,17.69969611,0,0,,,,,,,,,,,,,,

4/3/2020 12:00,13.90248778,0,0,,,,,,,,,,,,,,

4/3/2020 12:30,17.22997167,0,0,,,,,,,,,,,,,,

4/3/2020 13:00,17.90644278,0,0,,,,,,,,,,,,,,

4/3/2020 13:30,13.71651389,0,0,,,,,,,,,,,,,,

4/3/2020 14:00,18.38857056,0,0,,,,,,,,,,,,,,

4/3/2020 14:30,14.45903167,0,0,,,,,,,,,,,,,,

4/3/2020 15:00,7.025083333,0,0,,,,,,,,,,,,,,

4/3/2020 15:30,6.570060556,0,0,,,,,,,,,,,,,,

4/3/2020 16:00,5.837835,0,0,,,,,,,,,,,,,,

4/3/2020 16:30,7.44979,0,0,,,,,,,,,,,,,,

4/3/2020 17:00,2.909376667,0,0,,,,,,,,,,,,,,

4/3/2020 17:30,3.577550556,0,0,,,,,,,,,,,,,,

